"subject","time","response","u","true_mu","true_sigma","true_theta","true_zeta"
"258","t4",0.318140997805826,0.624811006926009,0,1,0.8,0
"258","t5",-0.0617572308090752,0.47537808165402,0,1,0.8,0
"259","t1",-0.336031729421026,0.368423469830304,0,1,NA,NA
"259","t2",0.79431688705387,0.786494512260128,0,1,0.8,0
"259","t3",1.1932012740461,0.883604722084445,0,1,0.8,0
"259","t4",0.873628207748588,0.808839620255124,0,1,0.8,0
"259","t5",1.54209890858378,0.938475219925071,0,1,0.8,0
"260","t1",1.55832321132887,0.940421675331891,0,1,NA,NA
"260","t2",0.228002418483494,0.590177819819204,0,1,0.8,0
"260","t3",0.293103569276866,0.615278505681016,0,1,0.8,0
"260","t4",-0.514249157296313,0.303538901695909,0,1,0.8,0
"260","t5",0.439229407155516,0.669752340503644,0,1,0.8,0
"261","t1",0.538315756784418,0.704820462502539,0,1,NA,NA
"261","t2",0.937697018571555,0.82579993177593,0,1,0.8,0
"261","t3",-0.0417728380056149,0.483339894118862,0,1,0.8,0
"261","t4",-0.295855430791918,0.383670244575919,0,1,0.8,0
"261","t5",-0.614495889147846,0.269443844366429,0,1,0.8,0
"262","t1",-0.155841918136392,0.438078814186156,0,1,NA,NA
"262","t2",-0.362575650195106,0.358460951276817,0,1,0.8,0
"262","t3",-0.594285093198629,0.276160723592438,0,1,0.8,0
"262","t4",-1.00857657363254,0.156588873481515,0,1,0.8,0
"262","t5",-1.43522158515715,0.0756119822825895,0,1,0.8,0
"263","t1",0.817953251424671,0.793308059219271,0,1,NA,NA
"263","t2",1.42571729056438,0.923025018256551,0,1,0.8,0
"263","t3",1.64780332356548,0.950303481594339,0,1,0.8,0
"263","t4",2.171502702603,0.98505340346015,0,1,0.8,0
"263","t5",2.5820973168848,0.995089905540655,0,1,0.8,0
"264","t1",0.229523520667967,0.59076897916384,0,1,NA,NA
"264","t2",0.132282380238501,0.552619528285292,0,1,0.8,0
"264","t3",-0.109663901289335,0.456337965145774,0,1,0.8,0
"264","t4",-0.652925915572936,0.256902020338273,0,1,0.8,0
"264","t5",0.573717052793825,0.716920356605155,0,1,0.8,0
"265","t1",0.371700501151514,0.644942074082792,0,1,NA,NA
"265","t2",-0.959489326756456,0.168656146998581,0,1,0.8,0
"265","t3",-0.490608449178194,0.311851704672747,0,1,0.8,0
"265","t4",-0.734225089606048,0.23140578228788,0,1,0.8,0
"265","t5",-0.198512720718433,0.421321966550602,0,1,0.8,0
"266","t1",-0.208146691243486,0.417557215550914,0,1,NA,NA
"266","t2",0.140877655604943,0.556016702835843,0,1,0.8,0
"266","t3",0.113330155149744,0.545115594555491,0,1,0.8,0
"266","t4",0.209472734933935,0.582960391190692,0,1,0.8,0
"266","t5",0.381207025091865,0.648475181636304,0,1,0.8,0
"267","t1",-0.0853851867410806,0.465977584710345,0,1,NA,NA
"267","t2",-1.22391077884656,0.110492943483099,0,1,0.8,0
"267","t3",-0.746901658079368,0.227561462515008,0,1,0.8,0
"267","t4",-0.148805864425755,0.440853411511024,0,1,0.8,0
"267","t5",0.419578167572303,0.66260317986646,0,1,0.8,0
"268","t1",1.70441111321175,0.955847845412791,0,1,NA,NA
"268","t2",1.2101285462883,0.886885214548767,0,1,0.8,0
"268","t3",-0.187374586628179,0.425683473322261,0,1,0.8,0
"268","t4",-0.0409022887417124,0.483686896412022,0,1,0.8,0
"268","t5",-0.314329107796187,0.376635546456354,0,1,0.8,0
"269","t1",-0.568305494631302,0.284913774346933,0,1,NA,NA
"269","t2",-0.259287471088282,0.397706722783233,0,1,0.8,0
"269","t3",-1.21250338886067,0.112659873075812,0,1,0.8,0
"269","t4",-0.697501134077726,0.242744614957129,0,1,0.8,0
"269","t5",-0.386485213594235,0.349568675695832,0,1,0.8,0
"270","t1",1.56157933719028,0.940806439844891,0,1,NA,NA
"270","t2",0.888098184787231,0.81275603050007,0,1,0.8,0
"270","t3",0.569276997120753,0.715415912590849,0,1,0.8,0
"270","t4",1.12579613394862,0.869874089518393,0,1,0.8,0
"270","t5",2.0562307965823,0.980119862428844,0,1,0.8,0
"271","t1",0.64553287765633,0.740709040313959,0,1,NA,NA
"271","t2",-0.158335559784196,0.4370961944469,0,1,0.8,0
"271","t3",-0.255495790619239,0.399170097177632,0,1,0.8,0
"271","t4",0.400247138960551,0.655512751010606,0,1,0.8,0
"271","t5",0.806849693226356,0.790123457413684,0,1,0.8,0
"272","t1",-0.819234563271373,0.206326299346983,0,1,NA,NA
"272","t2",-1.76249319719496,0.0389930023778587,0,1,0.8,0
"272","t3",-1.00130959466798,0.158338577855277,0,1,0.8,0
"272","t4",-0.57059465673221,0.284137220675641,0,1,0.8,0
"272","t5",-0.60638820697506,0.272128498834861,0,1,0.8,0
"273","t1",-0.680251315759893,0.248172672465444,0,1,NA,NA
"273","t2",-0.905062390558492,0.182716167599337,0,1,0.8,0
"273","t3",0.190996150879923,0.575735695599959,0,1,0.8,0
"273","t4",0.415515455363623,0.661117698293327,0,1,0.8,0
"273","t5",-0.115989838637721,0.453830297515083,0,1,0.8,0
"274","t1",0.343594310149825,0.634424297837541,0,1,NA,NA
"274","t2",-1.40999316232884,0.0792708509618,0,1,0.8,0
"274","t3",-1.20512528948104,0.114077469145656,0,1,0.8,0
"274","t4",-0.550458389176396,0.291002504857318,0,1,0.8,0
"274","t5",-0.031933023056598,0.487262731735342,0,1,0.8,0
"275","t1",0.329708965266762,0.629190060542896,0,1,NA,NA
"275","t2",0.153958134654914,0.561178627179019,0,1,0.8,0
"275","t3",-0.599838589077294,0.274306906445044,0,1,0.8,0
"275","t4",-0.654721637518004,0.256323495753975,0,1,0.8,0
"275","t5",-0.430452959536031,0.333433089100529,0,1,0.8,0
"276","t1",-0.608066274349913,0.271571759600192,0,1,NA,NA
"276","t2",0.558748767612137,0.711833404189087,0,1,0.8,0
"276","t3",0.308479788929582,0.621141361508143,0,1,0.8,0
"276","t4",0.0344665173588299,0.513747429123386,0,1,0.8,0
"276","t5",0.0311105937751168,0.512409329425368,0,1,0.8,0
"277","t1",-0.721066168473454,0.235434402478859,0,1,NA,NA
"277","t2",-0.907460343031821,0.182081705782111,0,1,0.8,0
"277","t3",-1.08667800452263,0.138589569016897,0,1,0.8,0
"277","t4",-1.1549368653761,0.124058140706756,0,1,0.8,0
"277","t5",-1.12101752873646,0.131140200591893,0,1,0.8,0
"278","t1",-1.20757572144691,0.113605251302943,0,1,NA,NA
"278","t2",-0.950178724313629,0.171010723632761,0,1,0.8,0
"278","t3",-1.23462242729413,0.10848552911729,0,1,0.8,0
"278","t4",-0.755699128318542,0.224914803411,0,1,0.8,0
"278","t5",0.503111386015368,0.692557019022828,0,1,0.8,0
"279","t1",-1.17781005535651,0.119436169508845,0,1,NA,NA
"279","t2",-2.05696010828575,0.0198450316318109,0,1,0.8,0
"279","t3",-1.24049926912606,0.107395392179419,0,1,0.8,0
"279","t4",-0.592009682473152,0.276922052347713,0,1,0.8,0
"279","t5",0.860325772080353,0.805195254899752,0,1,0.8,0
"280","t1",-0.560888800282524,0.287436672719195,0,1,NA,NA
"280","t2",-1.40539853452829,0.0799514011422443,0,1,0.8,0
"280","t3",-1.1796353783004,0.119072632863212,0,1,0.8,0
"280","t4",-0.255299779747235,0.399245785022522,0,1,0.8,0
"280","t5",-0.146417952298442,0.441795728074593,0,1,0.8,0
"281","t1",-0.184208269060268,0.426925036357716,0,1,NA,NA
"281","t2",-0.274434360040268,0.391875420362874,0,1,0.8,0
"281","t3",-0.397845208805681,0.345372145113788,0,1,0.8,0
"281","t4",0.891542259093219,0.813680834470324,0,1,0.8,0
"281","t5",-0.058833914385497,0.476542197731513,0,1,0.8,0
"282","t1",-0.090680184845019,0.463873357977718,0,1,NA,NA
"282","t2",0.272352325666271,0.60732443692746,0,1,0.8,0
"282","t3",0.182355242724974,0.572348026024636,0,1,0.8,0
"282","t4",0.0584939253491739,0.523322399459619,0,1,0.8,0
"282","t5",-0.311340204552924,0.377771003080192,0,1,0.8,0
"283","t1",-1.33549740682235,0.0908568017184734,0,1,NA,NA
"283","t2",-1.58475110345321,0.0565114479460894,0,1,0.8,0
"283","t3",-1.45471897043386,0.0728735392707895,0,1,0.8,0
"283","t4",-0.619451541521,0.267809467894275,0,1,0.8,0
"283","t5",-0.326852910791453,0.371889569138448,0,1,0.8,0
"284","t1",1.26008460190276,0.896180577808991,0,1,NA,NA
"284","t2",0.587000546237343,0.72139833007166,0,1,0.8,0
"284","t3",1.13026198224108,0.870817075463072,0,1,0.8,0
"284","t4",0.508843675999106,0.694569098828401,0,1,0.8,0
"284","t5",0.864583835696838,0.806366376164366,0,1,0.8,0
"285","t1",0.323954128911526,0.627013618592173,0,1,NA,NA
"285","t2",-0.110697829840264,0.455927983470509,0,1,0.8,0
"285","t3",-0.354209345201733,0.361591000286235,0,1,0.8,0
"285","t4",-0.136208244525419,0.445828328862119,0,1,0.8,0
"285","t5",0.675570765915407,0.750343396197272,0,1,0.8,0
"286","t1",1.79899369203793,0.963990160729736,0,1,NA,NA
"286","t2",1.17052042707247,0.879104200674649,0,1,0.8,0
"286","t3",0.989902275682801,0.838889056453698,0,1,0.8,0
"286","t4",0.38920655012168,0.6514383207866,0,1,0.8,0
"286","t5",-0.332287658405252,0.369836029071369,0,1,0.8,0
"287","t1",-0.674001564531009,0.250155159505084,0,1,NA,NA
"287","t2",-0.152749094778555,0.439298071492198,0,1,0.8,0
"287","t3",0.298897620116716,0.617490918489231,0,1,0.8,0
"287","t4",0.56164404692684,0.712820718151847,0,1,0.8,0
"287","t5",0.838100312361599,0.799012816244654,0,1,0.8,0
"288","t1",-0.519599169748256,0.30167148844339,0,1,NA,NA
"288","t2",-1.62483283717326,0.0520990910722598,0,1,0.8,0
"288","t3",-2.19803859871294,0.0139731777185113,0,1,0.8,0
"288","t4",-2.56161341092119,0.00520936093365975,0,1,0.8,0
"288","t5",-2.11875417524798,0.0170556236467311,0,1,0.8,0
"289","t1",0.198122774872407,0.578525496879593,0,1,NA,NA
"289","t2",0.0394600802428102,0.515738209968571,0,1,0.8,0
"289","t3",-0.773998464083434,0.21946584976895,0,1,0.8,0
"289","t4",-1.63290566058407,0.0512444197247952,0,1,0.8,0
"289","t5",-1.88409572886559,0.0297760139352019,0,1,0.8,0
"290","t1",1.35266549903648,0.911918741418049,0,1,NA,NA
"290","t2",0.670125955802245,0.748611250002612,0,1,0.8,0
"290","t3",0.660270398793612,0.745459838771681,0,1,0.8,0
"290","t4",1.05638692152072,0.8546042606681,0,1,0.8,0
"290","t5",1.1743735263151,0.879877277819959,0,1,0.8,0
"291","t1",0.423148807625064,0.663906652946025,0,1,NA,NA
"291","t2",-0.050604379266897,0.479820386574084,0,1,0.8,0
"291","t3",1.11819783820755,0.868258746307296,0,1,0.8,0
"291","t4",1.12196409658471,0.869061147116568,0,1,0.8,0
"291","t5",1.44100991971105,0.925209059817093,0,1,0.8,0
"292","t1",0.939013858945842,0.826138185570017,0,1,NA,NA
"292","t2",0.30054438708703,0.61811902782745,0,1,0.8,0
"292","t3",0.595852441035523,0.724363096440075,0,1,0.8,0
"292","t4",0.292997744591346,0.615238062181059,0,1,0.8,0
"292","t5",0.989468801099059,0.8387830864682,0,1,0.8,0
"293","t1",-0.995916593947435,0.159645335981622,0,1,NA,NA
"293","t2",-0.857544483450516,0.195572020839705,0,1,0.8,0
"293","t3",-1.00695736050871,0.156977632601401,0,1,0.8,0
"293","t4",-0.488391938045946,0.312636125595846,0,1,0.8,0
"293","t5",-1.32985215288295,0.0917834943370008,0,1,0.8,0
"294","t1",0.539317998163187,0.705166273983195,0,1,NA,NA
"294","t2",-0.0906568125687682,0.463882643919525,0,1,0.8,0
"294","t3",0.298345183600213,0.617280138979628,0,1,0.8,0
"294","t4",0.865826686641451,0.806707393920642,0,1,0.8,0
"294","t5",0.214247964589752,0.58482315298791,0,1,0.8,0
"295","t1",0.683992625716427,0.753010088810697,0,1,NA,NA
"295","t2",0.037657665009513,0.515019684767789,0,1,0.8,0
"295","t3",1.21037200721393,0.886931910854806,0,1,0.8,0
"295","t4",0.805898307855591,0.789849256487038,0,1,0.8,0
"295","t5",1.51294592885601,0.934853302945736,0,1,0.8,0
"296","t1",0.832051190481891,0.797309974674135,0,1,NA,NA
"296","t2",0.957620536271499,0.830872930105486,0,1,0.8,0
"296","t3",0.0281140976974614,0.511214424909169,0,1,0.8,0
"296","t4",0.896932007970063,0.8151224004262,0,1,0.8,0
"296","t5",0.815395828168619,0.792577114221826,0,1,0.8,0
"297","t1",0.912600924855082,0.819273766130209,0,1,NA,NA
"297","t2",-0.194735741477193,0.422799914934335,0,1,0.8,0
"297","t3",0.416057257496908,0.6613159471665,0,1,0.8,0
"297","t4",0.691331650740117,0.755321427044739,0,1,0.8,0
"297","t5",0.110512309456811,0.543998455934772,0,1,0.8,0
"298","t1",1.17694310000515,0.880390891106799,0,1,NA,NA
"298","t2",0.550128357907452,0.708884331213352,0,1,0.8,0
"298","t3",0.605165707328575,0.727465550556484,0,1,0.8,0
"298","t4",-0.285982607150711,0.38744572148066,0,1,0.8,0
"298","t5",-0.268312391559696,0.394229434366317,0,1,0.8,0
"299","t1",-1.64488814268417,0.0499964402988553,0,1,NA,NA
"299","t2",-1.90321182076637,0.0285064556693299,0,1,0.8,0
"299","t3",-0.950358960819735,0.170964944611214,0,1,0.8,0
"299","t4",-1.18918378659953,0.11718367659422,0,1,0.8,0
"299","t5",-0.629346666178849,0.264561063129459,0,1,0.8,0
"300","t1",0.622903965068766,0.733326183864847,0,1,NA,NA
"300","t2",0.201440535100168,0.579822938831561,0,1,0.8,0
"300","t3",0.271155032791048,0.606864101814635,0,1,0.8,0
"300","t4",0.206832559621698,0.581929686485845,0,1,0.8,0
"300","t5",0.120126765015418,0.54780863475272,0,1,0.8,0
"301","t1",-0.973516851774109,0.165148244472221,0,1,NA,NA
"301","t2",-0.248152707974595,0.402008127802257,0,1,0.8,0
"301","t3",-0.149460558154606,0.440595114887341,0,1,0.8,0
"301","t4",-0.0365034557177274,0.485440461641563,0,1,0.8,0
"301","t5",0.0567219514842569,0.522616656295395,0,1,0.8,0
"302","t1",-1.83719828532998,0.0330903143621981,0,1,NA,NA
"302","t2",-1.60071990512207,0.0547194852007323,0,1,0.8,0
"302","t3",-1.4448457969164,0.0742506020301406,0,1,0.8,0
"302","t4",-0.686593694913651,0.246169401410406,0,1,0.8,0
"302","t5",-1.10040857824473,0.135577071287836,0,1,0.8,0
"303","t1",-0.384403987378468,0.350339522818103,0,1,NA,NA
"303","t2",-0.0724259759491944,0.471131456627834,0,1,0.8,0
"303","t3",-0.49779341166542,0.309314830050078,0,1,0.8,0
"303","t4",0.228572716695733,0.590399483936406,0,1,0.8,0
"303","t5",0.511199886174218,0.695394450807184,0,1,0.8,0
"304","t1",-1.09967140641788,0.13573765871115,0,1,NA,NA
"304","t2",-1.6437512183163,0.0501138007438141,0,1,0.8,0
"304","t3",-0.498459759989974,0.309080012472096,0,1,0.8,0
"304","t4",-1.24391480222059,0.106765460458088,0,1,0.8,0
"304","t5",-1.41278514588201,0.0788594535483522,0,1,0.8,0
"305","t1",-0.0553626880327427,0.477924760431051,0,1,NA,NA
"305","t2",-0.0277619393218594,0.488926011137359,0,1,0.8,0
"305","t3",1.00017315269061,0.841386640323176,0,1,0.8,0
"305","t4",0.409459509608969,0.65889876230624,0,1,0.8,0
"305","t5",0.272105860378393,0.60722968821183,0,1,0.8,0
"306","t1",-0.757312365297196,0.224431372247636,0,1,NA,NA
"306","t2",0.104474229617397,0.541603490932868,0,1,0.8,0
"306","t3",0.0968112880786215,0.538561870272387,0,1,0.8,0
"306","t4",0.826293994151268,0.795681330213841,0,1,0.8,0
"306","t5",-0.213973897048395,0.415283706448859,0,1,0.8,0
"307","t1",-1.00632826284744,0.157128844643012,0,1,NA,NA
"307","t2",-0.558293987757251,0.288321824875595,0,1,0.8,0
"307","t3",-0.759595099497763,0.223748324642821,0,1,0.8,0
"307","t4",-0.413849154506077,0.339492291397762,0,1,0.8,0
"307","t5",-0.898840387431095,0.184368842146097,0,1,0.8,0
"308","t1",0.127258238147844,0.550631993683055,0,1,NA,NA
"308","t2",-0.0287568833948418,0.488529244355855,0,1,0.8,0
"308","t3",0.244060980387518,0.596408204007046,0,1,0.8,0
"308","t4",-0.094200759130586,0.462474840879141,0,1,0.8,0
"308","t5",-0.0905691648646427,0.46391746703928,0,1,0.8,0
"309","t1",-0.907816095433012,0.1819876965601,0,1,NA,NA
"309","t2",-1.80860803050273,0.0352559600073058,0,1,0.8,0
"309","t3",-0.288497732578546,0.386482882953777,0,1,0.8,0
"309","t4",0.073406469643916,0.52925866527206,0,1,0.8,0
"309","t5",-0.214688510242794,0.415005090606606,0,1,0.8,0
"310","t1",0.808566407978038,0.790617703227326,0,1,NA,NA
"310","t2",0.0164688622513471,0.506569828478931,0,1,0.8,0
"310","t3",-0.201599359619309,0.420114972949442,0,1,0.8,0
"310","t4",-0.630391090732251,0.264219369203343,0,1,0.8,0
"310","t5",-1.32646281239832,0.0923432225417682,0,1,0.8,0
"311","t1",-0.75515039356199,0.225079374620691,0,1,NA,NA
"311","t2",-0.181436165625424,0.428012616929811,0,1,0.8,0
"311","t3",0.210333063508531,0.583296134263611,0,1,0.8,0
"311","t4",0.0158767746207709,0.506333650582213,0,1,0.8,0
"311","t5",0.455918503239083,0.675775708319415,0,1,0.8,0
"312","t1",0.641848081511054,0.739514086395502,0,1,NA,NA
"312","t2",1.01558770085687,0.845087117935222,0,1,0.8,0
"312","t3",-0.0284720978341231,0.488642810853468,0,1,0.8,0
"312","t4",-0.245056972343991,0.403206159166218,0,1,0.8,0
"312","t5",0.135442882483465,0.553869139418231,0,1,0.8,0
"313","t1",-0.626661158676888,0.265440684743226,0,1,NA,NA
"313","t2",0.387795455294354,0.650916295495469,0,1,0.8,0
"313","t3",0.259967521050327,0.602555586558134,0,1,0.8,0
"313","t4",0.404685399838901,0.657145612246841,0,1,0.8,0
"313","t5",0.00706823458888466,0.502819794145825,0,1,0.8,0
"314","t1",-0.245790963380825,0.402922026347369,0,1,NA,NA
"314","t2",-0.651497609224233,0.257362659946442,0,1,0.8,0
"314","t3",-0.756159640559389,0.224776743699602,0,1,0.8,0
"314","t4",-0.940413931751931,0.173502639380276,0,1,0.8,0
"314","t5",-0.424892203757871,0.335457629123968,0,1,0.8,0
"315","t1",-1.24836311493019,0.10594905517064,0,1,NA,NA
"315","t2",-0.912225420199743,0.180825032469923,0,1,0.8,0
"315","t3",-0.519967257737643,0.301543198077384,0,1,0.8,0
"315","t4",-1.54316213467724,0.061395721016338,0,1,0.8,0
"315","t5",-0.553639600100996,0.289912759506767,0,1,0.8,0
"316","t1",-0.586512311356137,0.27876564534381,0,1,NA,NA
"316","t2",-1.23831539264567,0.107799569254292,0,1,0.8,0
"316","t3",-1.53245693201535,0.0627048588220703,0,1,0.8,0
"316","t4",-1.10408414003575,0.134778320223701,0,1,0.8,0
"316","t5",-1.08215065586793,0.139592795089014,0,1,0.8,0
"317","t1",-1.85488840567318,0.0318060819990933,0,1,NA,NA
"317","t2",-1.47936559290714,0.0695213153843305,0,1,0.8,0
"317","t3",0.0749133232703737,0.529858162045521,0,1,0.8,0
"317","t4",-0.292853384162413,0.384817110720773,0,1,0.8,0
"317","t5",0.151015538121933,0.560018270589279,0,1,0.8,0
"318","t1",1.71016716542335,0.956382517237216,0,1,NA,NA
"318","t2",0.803202370156427,0.789071112096325,0,1,0.8,0
"318","t3",0.446572376962312,0.67240807809261,0,1,0.8,0
"318","t4",0.335248138106956,0.631281044020626,0,1,0.8,0
"318","t5",1.18125628268878,0.881249535690521,0,1,0.8,0
"319","t1",0.496295384883499,0.690156989032403,0,1,NA,NA
"319","t2",0.778676898998767,0.781914966247626,0,1,0.8,0
"319","t3",1.10474302271815,0.865364522227977,0,1,0.8,0
"319","t4",1.21022558944789,0.886903829275421,0,1,0.8,0
"319","t5",0.694843773786797,0.75642339388802,0,1,0.8,0
"320","t1",0.643592749432028,0.740080223418772,0,1,NA,NA
"320","t2",-0.211607429363139,0.416206656396404,0,1,0.8,0
"320","t3",0.2095096681343,0.582974805610345,0,1,0.8,0
"320","t4",0.0397454741546901,0.515851976416704,0,1,0.8,0
"320","t5",0.705120793604655,0.759632466343118,0,1,0.8,0
"321","t1",-0.100927752174837,0.459803906269372,0,1,NA,NA
"321","t2",0.0956560412876752,0.538103122646334,0,1,0.8,0
"321","t3",-0.856449477907295,0.195874603423842,0,1,0.8,0
"321","t4",0.768949955988755,0.779038490230524,0,1,0.8,0
"321","t5",0.388918315824114,0.65133171366054,0,1,0.8,0
"322","t1",1.05689054463427,0.854719227878377,0,1,NA,NA
"322","t2",1.32212504531531,0.906936742437714,0,1,0.8,0
"322","t3",1.3182866116211,0.906296139464562,0,1,0.8,0
"322","t4",0.62609775958514,0.734374589175017,0,1,0.8,0
"322","t5",0.830346284771124,0.796828486897344,0,1,0.8,0
"323","t1",-1.72023355982229,0.0426949975080788,0,1,NA,NA
"323","t2",-0.929536609870069,0.176305530783993,0,1,0.8,0
"323","t3",-0.479782737999003,0.315690944252027,0,1,0.8,0
"323","t4",-0.1591188502059,0.436787618555238,0,1,0.8,0
"323","t5",0.384204369198731,0.649586509885478,0,1,0.8,0
"324","t1",-0.84043082158425,0.200333436951041,0,1,NA,NA
"324","t2",-0.379808889807238,0.352043641440478,0,1,0.8,0
"324","t3",-0.415722985845051,0.338806359696547,0,1,0.8,0
"324","t4",-0.22778688532422,0.409905961348053,0,1,0.8,0
"324","t5",0.950679138964707,0.829116359434509,0,1,0.8,0
"325","t1",-1.24961987364881,0.105719219893217,0,1,NA,NA
"325","t2",-1.02881541337805,0.151783211197893,0,1,0.8,0
"325","t3",-1.03579451385766,0.150149008778514,0,1,0.8,0
"325","t4",-0.777449959396956,0.218446673415857,0,1,0.8,0
"325","t5",-0.267491181747663,0.39454550142135,0,1,0.8,0
"326","t1",-0.260929698090842,0.397073361091316,0,1,NA,NA
"326","t2",-1.55396938154207,0.0600958601512051,0,1,0.8,0
"326","t3",-0.908774256556214,0.181734649027335,0,1,0.8,0
"326","t4",-0.605926803220422,0.272281680027128,0,1,0.8,0
"326","t5",-0.883112134706993,0.188587844219423,0,1,0.8,0
"327","t1",-0.99886895539561,0.158929088385776,0,1,NA,NA
"327","t2",-0.563994123856643,0.286379065608414,0,1,0.8,0
"327","t3",-0.641470634376817,0.260608477025026,0,1,0.8,0
"327","t4",-0.865038701717095,0.19350877357379,0,1,0.8,0
"327","t5",-0.680683211948414,0.248035980650067,0,1,0.8,0
"328","t1",-0.96193045600067,0.168042269302532,0,1,NA,NA
"328","t2",-0.933631845924231,0.175246916103966,0,1,0.8,0
"328","t3",-0.961501899957056,0.16814993531759,0,1,0.8,0
"328","t4",-0.342874829331408,0.365846314235134,0,1,0.8,0
"328","t5",0.302623639756481,0.618911651588615,0,1,0.8,0
"329","t1",0.321022947536565,0.625903499545529,0,1,NA,NA
"329","t2",1.55001466224803,0.93943100157968,0,1,0.8,0
"329","t3",1.71237010825863,0.956585757955505,0,1,0.8,0
"329","t4",1.2752679524075,0.898892791580929,0,1,0.8,0
"329","t5",0.894844973099998,0.814565017238607,0,1,0.8,0
"330","t1",-0.0233799431006309,0.49067360186018,0,1,NA,NA
"330","t2",-0.383985707035585,0.350494520553233,0,1,0.8,0
"330","t3",-0.59574743692106,0.275671981492023,0,1,0.8,0
"330","t4",0.132194495791918,0.552584772681861,0,1,0.8,0
"330","t5",0.0262512186430655,0.510471518314877,0,1,0.8,0
"331","t1",1.02728938616649,0.84785789065063,0,1,NA,NA
"331","t2",0.287529136240626,0.61314640206936,0,1,0.8,0
"331","t3",1.11959851754513,0.868557556199815,0,1,0.8,0
"331","t4",1.75084327278715,0.960013544785576,0,1,0.8,0
"331","t5",1.00817008229571,0.843313591088174,0,1,0.8,0
"332","t1",0.777820921121381,0.781662703724578,0,1,NA,NA
"332","t2",-0.22397819431417,0.411387135316855,0,1,0.8,0
"332","t3",0.953581532261267,0.829852246229906,0,1,0.8,0
"332","t4",1.73146395136116,0.958315475487945,0,1,0.8,0
"332","t5",1.20656021520356,0.886199221892955,0,1,0.8,0
"333","t1",-0.252084159240597,0.40048800688237,0,1,NA,NA
"333","t2",0.0680067013349754,0.527109850128405,0,1,0.8,0
"333","t3",0.162547372769062,0.56456258690493,0,1,0.8,0
"333","t4",-0.171988928373982,0.431723116588522,0,1,0.8,0
"333","t5",0.33408184470204,0.630841100191712,0,1,0.8,0
"334","t1",1.18776298517977,0.88253659941256,0,1,NA,NA
"334","t2",1.63465439365211,0.948939240957027,0,1,0.8,0
"334","t3",0.846587231965247,0.801387383441314,0,1,0.8,0
"334","t4",1.10816324314799,0.866104339029139,0,1,0.8,0
"334","t5",1.3781718560419,0.915924882799618,0,1,0.8,0
"335","t1",0.303227476256097,0.619141744449735,0,1,NA,NA
"335","t2",0.584920176622566,0.720699304424961,0,1,0.8,0
"335","t3",0.443506791090983,0.671300395878181,0,1,0.8,0
"335","t4",-0.223417516994843,0.411605286132987,0,1,0.8,0
"335","t5",-0.196140760202498,0.422249996898132,0,1,0.8,0
"336","t1",-0.0651626335775988,0.474022255977616,0,1,NA,NA
"336","t2",0.128237378333824,0.551019439689764,0,1,0.8,0
"336","t3",0.140791997814882,0.555982867543321,0,1,0.8,0
"336","t4",0.301586440532106,0.618516327065823,0,1,0.8,0
"336","t5",0.772258128246251,0.780019220154208,0,1,0.8,0
"337","t1",-0.350149482305676,0.363113258499652,0,1,NA,NA
"337","t2",0.298723060052524,0.617424319690135,0,1,0.8,0
"337","t3",1.01719754806344,0.845470268885488,0,1,0.8,0
"337","t4",1.62970467854554,0.948418035953043,0,1,0.8,0
"337","t5",2.79361340866131,0.997393862553254,0,1,0.8,0
"338","t1",-0.981717257213003,0.163119580596685,0,1,NA,NA
"338","t2",-1.06122672937953,0.144293437399005,0,1,0.8,0
"338","t3",-1.21585653053035,0.112019789855977,0,1,0.8,0
"338","t4",-1.58474436497592,0.0565122137591034,0,1,0.8,0
"338","t5",-1.6801739572629,0.0464617373791147,0,1,0.8,0
"339","t1",-1.032492223668,0.150920794345438,0,1,NA,NA
"339","t2",-1.84756021505158,0.0323329948110489,0,1,0.8,0
"339","t3",-1.65583129426744,0.0488779942096317,0,1,0.8,0
"339","t4",-2.10347056425635,0.017712327885631,0,1,0.8,0
"339","t5",-1.1134447367163,0.132758735211876,0,1,0.8,0
"340","t1",-0.322812731818972,0.373418535105884,0,1,NA,NA
"340","t2",-0.965431167759559,0.167164448335137,0,1,0.8,0
"340","t3",-0.812235131795589,0.208328362131068,0,1,0.8,0
"340","t4",-1.35495793591222,0.0877154796153436,0,1,0.8,0
"340","t5",-1.41794167037505,0.078103897569971,0,1,0.8,0
"341","t1",-1.39018174697408,0.0822368473745883,0,1,NA,NA
"341","t2",-1.01210702133245,0.155743442805921,0,1,0.8,0
"341","t3",0.81820734731224,0.79338059975243,0,1,0.8,0
"341","t4",0.89513258949294,0.814641892692478,0,1,0.8,0
"341","t5",1.10956942909008,0.866407694570867,0,1,0.8,0
"342","t1",0.960797775135429,0.831673071254045,0,1,NA,NA
"342","t2",0.785733624209118,0.783988219967234,0,1,0.8,0
"342","t3",1.59062341949647,0.944152824664053,0,1,0.8,0
"342","t4",1.79557807742599,0.963719177481264,0,1,0.8,0
"342","t5",1.95905969769212,0.974947102035729,0,1,0.8,0
"343","t1",-1.17170532148784,0.120657692896202,0,1,NA,NA
"343","t2",-0.382420980366066,0.351074565395094,0,1,0.8,0
"343","t3",-0.703885295424882,0.240752104768313,0,1,0.8,0
"343","t4",-0.403123363051371,0.343428737134083,0,1,0.8,0
"343","t5",-0.718042640184809,0.236365497884585,0,1,0.8,0
